Comments,Label
Rabel and abiha,NCA
Mera lora...,CA
Kashf pehle gaali deti hai phir phat jaati hai oski,NCA
Ma achy khandan sy hu.?? ma apny maa bap ki izat nai bych skti... ???????????? byta ap na apny maa bap ki izat choro hi Kidr ha ..wasy ho achi playeR mza ata ha dykh k????????,NCA
Nice,NCA
Worst contestant amir ladkana me sub aise hi hai kya khana waste krra hai uprse khana chhiz rha hai kuch zada hi hai ye 3rd class ldka,NCA
Rabail ????,NCA
Wallah sab khote ne,NCA
Abeeha khoosra zayida show ma a gaii khoosra na ho too kahi ki bandri powar kya mill gai auqat sa bahar a gaii ha,CA
Vary nice aqr hazara ki awaz ma koi mare st maiay kahh saky challenge,NCA
Yar as show main bilal ki koi sun nahi raha sab ase dakel raha hai,NCA
Abhiha is loyal,NCA
Dania is the best,NCA
Rabail is looser,NCA
Daian is too good she is kind heart?,NCA
bigboss i liked rabail ko nikalo,NCA
Abiha glt k sth glt hi kro lkn jo apke sth uska khayal krin jasa apki frind,NCA
with  bad acting,NCA
Bilal is soo innocent boy,NCA
Yahyaa is too funny,NCA
Buhat zyada enjoy kr rha ho,NCA
Yaar amazing yaar by swear,NCA
Ek to ye tunda he shetan he ise bair hona chaye tha,NCA
Larkar ko parmot kar day dis na chapal mare ha,NCA
Dania is so nice,NCA
Kitna badtameez hai Amir,CA
Rabaail is very bad girl alha mff kryy,NCA
Abiha over hogaiii ha laudi,CA
Rabail is good,NCA
amir or abiha good ho gaya,NCA
rabail is deserving,NCA
rabail ko final ma bajho,NCA
rabail,NCA
Amir siyal,NCA
Amir siyal,NCA
Amir siyal,NCA
I just love that looser..she is so cute and so pretty,NCA
Rabail come back,NCA
song sare indian e hunde ehna de,NCA
Yahya and Daniya had to suffer a lot only because they won the task.,NCA
Rabail ?????? Amir. Mujhe lagta hai ke in dono ka chakkar chal raha hai,NCA
Rabail come back to the house ??,NCA
Rabail just ruined the perfect friendship. Power to dania????????????????????????,NCA
Abiha ko show me rehna chaye i am supporting her,NCA
I jst like abeeha ??????????,NCA
Dania and rubaisha??????,NCA
Abeeha ap ko to wasay hi tameez nahi nahi hai,NCA
Rabail zehr bandii hy...... Daniya bechari ko rula diya is do takay ki lrki ny,NCA
What kashaf not know surah falaq ??????,NCA
Please  not do with Bilal ??,NCA
Kashyap you are very very funny ?? ??????????????,NCA
You are very funny ??,NCA
Y lar Q rahy h,NCA
is program ko bnd krwana cahaey,NCA
Dania????,NCA
Dania is a very love one and I love dania,NCA
only one person is lovely in the Champion is Dania,NCA
Dafa ho bilal ghalti sa is show ma.agaya trp kahan sa tu cuteeo ha bheans kala kahwa,NCA
Rabail ko niklo gashti ko,NCA
Teri shaqal say nhi lag rha tu khandanii hy saliii,NCA
Rabeel gashtii hy 1 number kiii,NCA
Dania ko jeetna chahye??????,NCA
Rabeel ko nikalo show say,NCA
Rabeel Dogliiiiiii,CA
RABIL DOGLII hai,NCA
Rabil bewaqoof hy,NCA
Aabiha beqar hy,NCA
Abiha must be back,NCA
Amir k bachy Love you yar kya acting ki ha to ny?,NCA
Rabail,NCA
Yahyaa ko nikalo,NCA
jahalat hai ik number ki,CA
Bilala hahahhahah,NCA
Rabail like bani in bigg boss 9 wah kya bat hai,NCA
Ha ha ha,NCA
Yi kaha,NCA
Abhiya so good band baja ke rakhi hoi he very interesting,NCA
Mote ko kyu pel rahe ho be xD vo toh genuine bnda hei,NCA
Rubaisha is diserve title,NCA
My fevret daniya ??,NCA
Abiha chimkandni??????,NCA
Yayah mjhy inocent lga but ye bht ajeeb tareqe se bt kr rha h etni over avting achi nh lgti,NCA
abiha is the best,NCA
Raabail. Sbtuu fuduuu,NCA
Amir is so funny,NCA
Bigboss khatro k khiladi mixture ????,NCA
Lub U yr both abiha daniya,NCA
Abiha and daniya best,NCA
So FUNNY,NCA
Jaab rabail neh rubaisha ko ganji ganji kaha muje bht hasi ai thi rabail ki awaz kese hai,NCA
ABIYA ??,NCA
Dania Salute yrr<br>Jis Jis ko Dania deserving lagti hai like karo,NCA
Abiha is the worst character <br>Aukat dekhai apni usny,NCA
Ye big boss season 20 ha,NCA
yaa allah raham farma aisy musalmanu prrr  .. im from kashmir ... kashmir loves pakistan ...,NCA
Is video main bilal bohat papu lag rahi,NCA
Ye kya chutiyaap hai ? Camera man bhi hai kya yahan koi ?,CA
Behen Gyi bhar me ??????,NCA
Itna jhagra,NCA
WAQAR BHI BILAL CUTTUO KO MARA WOTE,NCA
Dania is my favorite ??,NCA
Rabial is soo amazing she is soo cute and fabulous,NCA
Abiha and rabell  bagerat ??,CA
Abiha bagerat??,CA
or daniya i like this dania &quot;jayenamaz ko hath mt lagana&quot; good,NCA
abiha ko nahi jana chahiye tha,NCA
Achy khandan ki koi bat to nhi hia ap me,NCA
Ortoon ke kapry Mard kun Utha  rha hia,NCA
I are best,NCA
I. Love. You,NCA
balaj ko final khelna chaiye,NCA
Abiha is best,NCA
Why you fight all the time,NCA
Abiha you rock,NCA
Tim PayPal ho,NCA
Yaya ko nokalo,NCA
daniya is a nice girl,NCA
Aslamalekum mai har video dekhta hu bahut achha Lagta hai or mera bhi man karta hai waha aane ka par ye meri bad kismat mai waha nahi aasakta ????,NCA
????? ??? ??? ??????,NCA
?? ?? ?? ??? ?? ???? bho$divale,NCA
Bahut acchi fight karti ho,NCA
Abiha bilkul sahi kar rhi h,NCA
Daniya best player  hair us ko show  se nahi jana chahiye,NCA
?? ?? ????? ?? ???? ?? ??? ???,NCA
abiha or amir acha nhi kr rhe,NCA
amir sayal is best,NCA
RABEL SAB SA GATYA HA,NCA
Aye  ho meri zindagi mae tum bukhar bnkay??????????,NCA
Abiha ??,NCA
Assalam u Alaikum all<br>Yar miss hgya mjse ye show<br>Khair Amir love u .<br>Over all show sahi tha but ma bab p nhi jana chahiye tha kisi ko,NCA
rabail gud h yr  sb k liye fit h  jo ghlt h us k sath us ko udr hi suna detii bghr dr k ??,NCA
rabel ne bola kasab ne mere baap gayi mai show quit karungi  but usne bhi to bola taha kisko jo apne baap ki nagi huwai tu meri kay hogi,NCA
kuch bhi deta hai waqar ae kaounsa task hai,NCA
Yuhyah ne koi bharam nhi dikhayaa...rabail abiha k samny yahyah se larhi...taaky abiha khush honjaye,NCA
Sab chutiye is show mein,NCA
I love abiha,NCA
ya ya 6aka hai kya??????,NCA
Big boss sa bday to ya ha<br><br><br><br>Agreee(like,NCA
Abya has proved she has mind problem,NCA
I took too much laugh seriously,NCA
I&#39;m watching this episode just because of Fabia,NCA
Fabia you&#39;re so cute funny as well,NCA
Good Abuja and amir,NCA
Gandmra show<br>??????????<br>Sare show balo ki ma ka bhosda <br>????????????????????????<br>Wakar jaka gandmra uski ma ka bhosda <br>????????????????????,NCA
Wakar jaka ki ma ka bhosda<br>????????????????????????,CA
sabse faltu game hai,NCA
Wonderful make a day,NCA
Daniya I love it rabail n galt Kiya,NCA
Rabel ko bahut jald show se nikalo wo show ke layeq nahi hai,NCA
Rabel apne aapko kuch jyada hi achhi samajhti hai lekin aisi nahi hai wo kisi ki ma bap pe jae to ras lila koi agar uski ma bap pe jaye to creacter dhila,NCA
Rabeal kisi ki nahi hai,NCA
Abeeea,NCA
Grand finalyyyyy kabbbb hogaaaaaa,NCA
I fell really bad for abiha... She is very sweet and soft hearted ....bechari un chalak lrkiyo my pas gahi,NCA
Ye begairti kar rahe hai,CA
Aamir is the biggest badtameed person,NCA
What a bad language,NCA
I might be wrong but i feel its scripted,NCA
Mujay to bas Dania achi lagti ha,NCA
Janmaj fekakay musalmaan ke naam pe kalank,NCA
Yehya is great I love his BRAVENESS ????,NCA
??,NCA
bahot bara adme hai ye,NCA
...,NCA
"How rough these girls are,",NCA
Rabel tu phly apna brazer to chupa ly bd ma kashaf ko mari ok,NCA
Rabel ki jaisi shakal waisy kam gashti,NCA
Rabil Is amazing person ?? and Jo b ha mo par ha hor mashallah ?? fight keya karte ha ??I can&#39;t control my laughing ??,NCA
abeeha aur rabel sy upr koi kuttyapa kr hi ni skta pta ni kaha sy pakar k ly ay o en kutiyu ko ????????????,NCA
Abeeha is so  sweet,NCA
Dania and rabail,NCA
Ye larkiyan h..hm b tto larkiyan h Kitna distance h in m or hm m??????,NCA
Rabel big boss me try krna chahiye,NCA
rabail cheats daniel,NCA
Love you daniya didi sooooo mich,NCA
I love Dania because she is decent,NCA
Abiha is very over acter,NCA
Daniya is great and Best,NCA
Please abiha khod ko taklef mat do ma bhe ak larke ho aur mujhe ap OR rahbeel ko theakh kar himat milte ha you????,NCA
Rabail Gashtiii rendiii,NCA
Rahbeel is too right . Vo sab theak  kahte ha??,NCA
Jahil kutoon ki trahn larr rahe hain,CA
Sharam kro abiha larko k kapro ko paun nhi lagatay,NCA
Behnchodo ek disable ladke nai qaulifai kiya to hajam nahi ho rahi baat.,CA
dania ... salute yrr kasamse ??,NCA
Ye show lanati show hai,NCA
Is show ka nam begarti hona chahiye,CA
Dania you are too good n humble...,NCA
Dania you are too good...,NCA
Dania game khelo unlogo kye bhkaye mat awo,NCA
Dania good waye to game .,NCA
Lite version of BiG Boss,NCA
I love just the way when dania say janymaz ko hat mat lagao and rizk zaya ho jai ga,NCA
Big boos lite ????,NCA
Syco families k syco kids ko syco work krny k liye pagalkhaney men chodiya hai,NCA
Big bos light ??????????so funny Nd interesting,NCA
i love RABAIL SAIKH,NCA
Note that time Haha and watch 12 : 16,NCA
Dania  deserves. ??????????,NCA
Badi hi achi harkat ki ha AP na ??????,NCA
Rabail is best winner,NCA
Rabail  is a donkey,NCA
In whole show Yaya just show his hair ?????? seriously Banda dekhata kuch or he kuch or ????????,NCA
Abiha Fatima rocked,NCA
Rabail bhi danya k maa baap pe gae...or jab kashaf ne nam leya to rabail aapy se bahirrr kun ho gae....,NCA
daniya champion banay hit like,NCA
Yar Dania or Rabiel muja bht pasand ay or last ma Abiha b,NCA
Mean amir and abiha,NCA
Mny abhii show dekha i am big big fan of haris and abiha,NCA
Bilal ko champion banna chahiye,NCA
Chup Kar moti,NCA
Yar dania sb sy best hai yr??????love for dania,NCA
Yahya bilkul sahiiii hain ap please raibal ko nikale,NCA
Dania,NCA
Rabail is very sweet for abiha,NCA
"Rabel achhe khaandan ki kaise? Oukaat to aise hi dikha rhi apne r*** hone kaa, apne baap k bare me sun ke bhi acting ki jaa rhi",NCA
Rabel sach me apne baap ki nhi hai,NCA
Girls like abiha are lifetime witch.... One more that ugly injection girl,NCA
Kashaf ki awaz boht bori ha,NCA
V good abhia,NCA
Just love the way when Daniya said &quot; jaynamaz ko hth mt lgai&quot;,NCA
Abiha sachi hai,NCA
Daniya u r very nice,NCA
Abiha me himmat nhi thi k rabail pe phekyyyyy....phatttoooo kahin ki,NCA
Kash is show me me hoti Rabail ko dandaa dena phir mera kam hota????????,NCA
Yayah is cool .. dealing with enjoy yayah that&#39;s good.,NCA
dania should be not appericiated because it not good for a girl to speak so loud and she is ill manered,NCA
Abiha,NCA
Every one looking like 1 number ka jahil,NCA
Rabail is Osm ??,NCA
Bhoht buri baat hai,NCA
Nam dehck or kam dehck abhia apne,NCA
Abiha hor amir bohat manoos hain,NCA
Amir is very bad man,NCA
Amir and abiha are being too much over,NCA
Binod,NCA
Dania is best ...i think,NCA
Lareb is a nice girl,NCA
i realy heat u waqar zaka,NCA
Abiha Fatima Gussy m kinti cute lg rahi ho TM ummmmahhhh,NCA
??????,NCA
I love Dania ND Dania is too good I love you again Dania,NCA
rabail gasti,CA
Rabail should be the winner,NCA
aap ke khuladion ke ander zra si bhi respect nahi h .san ke sab padhe likhe jahil hain.............,NCA
Be sharm log,CA
Jiyo amir sindhi,NCA
???? ???? ??? ????? ???? ???? ????? ?? ???? ??? ?? ??? ?? ?? ??? ?? ????,NCA
Was a an ko asy nahe karma nahe ghay,NCA
"I have learned almost all abuses from this show,,,,,  very bad",NCA
Rabil cute,NCA
Jahil bi waqar us ka show bi waqar or yh sb bi bikar fzol gahtiya show,CA
abiha and dania deserves to be the winner,NCA
Want abiha to be the winner,NCA
Sary bewaqof xb mil k en 2no tang kr skty ty,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=1637"">27:17</a> abiha ??????",CA
Abiha amir soo nice from alyan,NCA
rebel bhutttt tezz hai bhuut,NCA
Abiha or amir na both acha kya in ka sat,NCA
Dania And bilal are deserving,NCA
Amir Ki asliyt yaha ky Jaiynamaz nichy pankha Tooba Ha yr,NCA
World nbr 1 show ...great love from makboza kashmir,NCA
AMIRSIALPAGAL,NCA
I love Dania you are Muslim and so good and you are super ?? sweet Dani only,NCA
Only Dania is best I love Dania you are super ??,NCA
Meny ye show dekhna start kia ab... Lkn Jis din rabail ko nikal dia usky bad me ek bhi episode nae dekhun gi... Agr ye rabail big boss me chli jaye to yehi final jeet ke aye... Baki logo ki halat dekhi hai ap logo ny come on yar champion ka koi standard bhi hota hai... Only rabail is a champion... Pura ghr Darta hai us akeli sherni se ????????????,NCA
Dania,NCA
Dania is so good,NCA
It is a Pakistani big boss,NCA
Rabil ovr react ??,NCA
Final me woh ladki jhaye jishe sab darte hai,NCA
"Sugar daddy , zabardast ????????",NCA
??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,NCA
bilal  is so good  ignore,NCA
I like to have a nice dania,NCA
Dania is so good and preety,NCA
Hhahahahahahah <br>Had hOgai hai??????,NCA
Rabail khud maa baap pr jarhi h Aur jab khud ke maa baap par baat hoi to WAQAR KO BULAO,NCA
Please ???? don&#39;t do rhis to bilal,NCA
Saray ky sary champions koty ky bache..,CA
Mujhy to non muslim lgti ha,NCA
Rabil,NCA
IF I WAS THERE I WOULD HAVE KICK AND PUCH AMIR IN THE FACE,NCA
Rabail is bad??,NCA
Yaha koi kisi ka nahi????,NCA
Badtamiz rebel,NCA
Abiha ko acha smja bhtt batameez niklii,NCA
Kashaf Dania,NCA
Only dania and bilal are  good in this show,NCA
Bilal,NCA
landy ka bigboss .. over acting  senseless,NCA
Abiha ekh achi Larkin dekhte tein lekan tooba,NCA
RAbail ap bohut batamiz hain amir ka sath le rahein hain batamizze,NCA
RAbail namaz tattoos kein sath nahi hota aur patha nahi RAbail namaz partein hain kkeein nahi,NCA
"amir sayyal,rabail,abiha,bilal...???????? final m hona tha inko to...",NCA
rabail...what a contestnt......???????? final tk hona chaye tha rabail ko,NCA
daniya rabail amir and abiha ko top 4 ma ana chiye q k baki koi b inke level pe nai ha kashaf ko tou select b pata nai kis base pe krlia,NCA
so entertaining??,NCA
Kya bayeyaii ha yarrr,NCA
??????????????????????????????,NCA
rabil ko champion Banna chahie,NCA
Rabil achy khandan ki larkia tumhri trha nahi hoti,NCA
Rabel ko aur kuch nahi aata <br><br>Bas har wakt aukat  aukat karti rehti  hai,NCA
Bilal Chris shikari fakir,NCA
Yar yeah amir bara acha banda????,NCA
Rabeil aap tu aoqat ki baat hi na karien na aur ma bap pe woh ja rahe hain ya tum,NCA
aamir ko koi nafsiaati masla hai,NCA
Bilal masoom,NCA
Sab me best bilal,NCA
Ye sab larkiya izzat ki baat kar rahi.<br>Or meri nazar me ye sab nangi hai koi izzat wali nhi hai..,NCA
Yahya kis ka fv hai,NCA
Amir,NCA
Abiha bhhht rand hn,CA
Bichara bilal chaplusiyo me pura hn,NCA
Rabel nise girl,NCA
Fun he fun,NCA
Rabeil disserve 10 million,NCA
Rabail ziyada over kyu hoti hai....,NCA
Rabail ko Wapis Show ma ana Chaiha Rabail is tha best??,NCA
edit kr k toh daalo chutiyo...big boss jaise,CA
Bohat batamez Amor bad boy,NCA
Kis kis ko abiha psnd hay,NCA
Xxxxxxxxx....xxxxxxx xxxx xxxx xxxx xx????????????????,NCA
Yar ya kiya ha?kuch samj nai a rahy koi petaya ga muja champions kiya karty ha yar,NCA
Inshallah daniya won,NCA
Batameez amir waqar zaka please amir ko nikalo,NCA
Amir me maaron gi,NCA
Rabeil best ha ??????,NCA
Sub btmez Hai yah,NCA
Sabke sab murk he,NCA
Abeeha is best,NCA
Rabail sooo good jesi b h bht achi h,NCA
Ya allah,NCA
Aamir losers,NCA
Abiha by losers,NCA
Daniya is sharni,NCA
Offf ye log kitna lartai hain,NCA
Rabel is bst,NCA
Pakistani ??????????????????????????????????????????,NCA
Larai korake kiya milega milke ro ho na kiya log ho????????????????????????????????????????????,NCA
Best time pass show ????????????????????????????????????????????????????????????????????????????????,NCA
agar abeha sensitive h tou uska najaes faida uthaya gya,NCA
Haha,NCA
Mera bus chale to is aamir abiha aur rabeel ko itna peeton na,NCA
Aamir haqeqat me intehai intehai ghatya ha aur ye abiha bhe kuch kum nahe aur rabeel to inke maa ha,NCA
Ghatya language aamir,NCA
amir ke ander bhut bdaa kida hai,NCA
INKI JGHA MAI HOTA BAVA PHOD DETA SABKO??,NCA
Nice apesod,NCA
Amir or Bilal are deserving,NCA
Kassuf and his smart frnd,NCA
Far better than bigg boss,NCA
Dania love girl boht deserving ha,NCA
Dania ko winner hona chahiyeh...fantastic girl khandani lrki ha,NCA
tm log bardast kar gae,NCA
Yr abiha majboor hai,NCA
Dania is the champion!!!!!!! And I&#39;m with her.....,NCA
There is alots of people in africa that they dokt have any clean water to drink but these people huh,NCA
Daniaaa bestttt,NCA
i really liked how rabail take cares of every one and amir  daniya bilal everyone asking abiha kapre badal lo bukhaar ho jaye ga and love daniya when she said JAINAMAAZ KO HAATH MAT LAGAANA,NCA
I love daniya coz wo bhot achi ha khna mat zya kru and the word she said jaynamaz ko hath mat lgna was so lovely ??I love you daniya api,NCA
I love daniya coz wo bhot achi ha khna mat zya kru and the word she said jaynamaz ko hath mat lgna was so lovely ??I love you daniya api,NCA
Kaash in ka pass ma hota afsos ?? ??,NCA
It&#39;s entertaining but don&#39;t do on their parents lla,NCA
Rabail bilkul thk keh Rai hai kashaf bhht batemez hai????,NCA
??????????????????,NCA
Aa moti Sali Mai re samne hota na i swear chamad Marta isko ... Islamic ladki re aur Islam k bare Mai isko A Tak nai pata...muu toh dhek iske aapna aaukat dikha rahi hai...aviya ko vadka rahi hai aa moti Dania mil k..,NCA
"ikhlaakiyaat ki sai dajeyan orai gai hn is show ma,",NCA
Yahya ny sahi Amir siyal ke baind bjaii..hahahahha,NCA
Dania is very good,NCA
Yaar mujhe b idr hona chahie tha,NCA
Abiha love you,NCA
Abhiya ka gusa bohot acha lakti hain....<br>Her smile on her face ryt after her anger and frustrations is just wow...??????,NCA
Abeeha ne amir k kpry b nikaaly bri kuty ki bchi ha,CA
Rabel is hewan,NCA
Kashif I thing,NCA
Abiha,NCA
Ya show kab oga 2bara,NCA
Saray aik say bait Kai aik hai I think rabeeka boray nhi hai,NCA
Rabail  sbse best hai ????????????,NCA
Dania is the best ??????????,NCA
Champions season 2,NCA
Yaya ??,NCA
Abiha is beautiful ??,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=4168"">1:09:28</a>",CA
Daniya is love?,NCA
Jahil Wala show,CA
Koi rabail ko to tang kre yar .. ???????????? maxa ayga,NCA
Daniya abeha rubaisha and kashaf are the best team,NCA
daniya kanwal come back,NCA
Yahya kidr,NCA
Dhaniya is deserving,NCA
Rabail ko mai acha sumjh raha tha lekin wo call girl hai behaya hai jiskay ander se haya khatam hojye toh pher uska jo dil chahr kare,CA
